operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.7271489,-58.2485446",1195128.0,ARS,1191810.88,78603.05,41.0,36.0,1917.1475609756096,33198.0,,2.0,,http://quilmes.properati.com.ar/12r3e_venta_departamentos_quilmes_balcon_hidromasaje_parrilla_terraza_luminoso_garage_placard_aire-acondicionado_o-keefe-inmobiliaria-rural-y-urbana_djq
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5880033,-58.4395344",72347.0,USD,1096954.15,72347.0,38.0,,1903.868421052632,,,1.0,,http://palermo.properati.com.ar/yrc7_venta_departamentos_palermo_balcon_terraza_garage_aire-acondicionado_beigel
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,"-34.9069356,-57.9717647",,,,,,,,,,,,http://la-plata-bs-as-g-b-a-zona-sur.properati.com.ar/v1gr_venta_departamentos_la-plata
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.738544,-58.250842",240000.0,USD,3638976.0,240000.0,,200.0,,1200.0,,4.0,,http://quilmes.properati.com.ar/ykts_venta_casa_quilmes_balcon_suite_jardin_lavadero_parrilla_quincho_toilette_vestidor_vista_garage_impecable_aire-acondicionado_re-max-sur-iii
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5972556,-58.4454984",,,,,36.0,33.0,,,,2.0,,http://villa-crespo.properati.com.ar/10ays_venta_departamentos_villa-crespo_luminoso_lujoso_estrenar_migliorisi-propiedades_cy0
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6577411,-58.6186151",69000.0,USD,1046205.6,69000.0,56.0,48.0,1232.142857142857,1437.5,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/jb41_venta_departamento_moron
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6526578,-58.6640157",,,,,0.0,,,,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/yo6e_venta_ph_ituzaingo_patio_terraza_vanesa-romera-propiedades
sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,,215000.0,USD,3259916.0,215000.0,90.0,0.0,2388.8888888888887,,,,,http://florida.properati.com.ar/12nfv_venta_local_florida_parrinello
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,"-34.6964146,-58.6069835",,,,,200.0,,,,,3.0,,http://la-matanza.properati.com.ar/vx1u_venta_casa_la-matanza
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5959667,-58.4214498",1488930.0,ARS,1484797.42,97926.28,42.0,26.0,2331.578095238095,57266.53846153846,,1.0,,http://palermo.properati.com.ar/12q0a_venta_departamentos_palermo_jardin_patio_garage_amenities_le-bleu
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5858722,-58.4421083",130000.0,USD,1971112.0,130000.0,36.0,0.0,3611.1111111111113,,,2.0,2000.0,http://palermo.properati.com.ar/12tgp_venta_departamentos_palermo_gimnasio_lavadero_parrilla_piscina_sum_aire-acondicionado_mussi-calvente_b7t
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.502755,-58.582792",130000.0,USD,1971112.0,130000.0,,20.0,,6500.0,,3.0,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/ymc3_venta_casa_san-isidro_patio_re-max-lagos
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,142000.0,USD,2153060.8,142000.0,690.0,100.0,205.79710144927537,1420.0,,,,http://benavidez.properati.com.ar/10940_venta_casa_benavidez_0_lavadero_toilette_luminoso_pratto-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Villa Adelina|,"-34.5158676083,-58.536511775",169000.0,USD,2562445.6,169000.0,237.0,90.0,713.0801687763714,1877.7777777777776,,3.0,,http://villa-adelina-san-isidro.properati.com.ar/z14m_alquiler_casa_villa-adelina_lavadero_garage_dic-propiedades_c80
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.663673,-58.562634",,,,,0.0,,,,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/11k01_venta_casa_ituzaingo_suite_toilette_vestidor_garage_vanesa-romera-propiedades
sell,apartment,|Argentina|Capital Federal|Villa General Mitre|,"-34.6107501,-58.4746933",175000.0,USD,2653420.0,175000.0,0.0,80.0,,2187.5,,3.0,1200.0,http://villa-general-mitre.properati.com.ar/tyrm_venta_departamentos_villa-general-mitre
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,280000.0,USD,4245472.0,280000.0,650.0,230.0,430.7692307692308,1217.391304347826,,,,http://benavidez.properati.com.ar/u6lk_venta_casa_benavidez_0
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.467321,-58.5093939",2300000.0,USD,34873520.0,2300000.0,2480.0,650.0,927.4193548387096,3538.4615384615386,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/n7dp_venta_casa_san-isidro_beccar-varela-a-_700
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|Moreno|,,551700.0,ARS,551169.16,36351.05,,,,,,,,http://moreno.properati.com.ar/110yi_venta_departamentos_moreno_garage_mosca-propiedades_bp3
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.4386596907,-58.8576925894",912800.0,ARS,910266.49,60034.46,46.0,40.0,1305.096956521739,22820.0,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/t45h_venta_departamentos_pilar
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.44399,-58.756685",175000.0,USD,2653420.0,175000.0,,130.0,,1346.1538461538462,,3.0,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/10xl7_venta_departamentos_pilar_balcon_piscina_toilette_luminoso_garage_re-max-total-i
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4284257,-58.5734184",139150.0,USD,2109847.96,139150.0,0.0,50.0,,2783.0,5.0,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/p76h_venta_departamentos_tigre_cazon-av-_900
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|,"-34.48474,-58.686538",800000.0,USD,12129920.0,800000.0,498.0,498.0,1606.425702811245,1606.425702811245,,,,http://malvinas-argentinas-bs-as-g-b-a-zona-norte.properati.com.ar/12nxi_venta_casa_malvinas-argentinas_suite_jardin_lavadero_parrilla_piscina_terraza_toilette_garage_blanco-propiedades_dii
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.696391,-58.29144",,,,,,,,,,2.0,,http://quilmes.properati.com.ar/10uzs_venta_departamentos_quilmes_balcon_jardin_lavadero_parrilla_luminoso_garage_placard_aire-acondicionado_estrenar_re-max-sur
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,"-34.5317,-58.5074",145000.0,USD,2198548.0,145000.0,0.0,77.0,,1883.1168831168832,,,,http://florida.properati.com.ar/12eqr_venta_ph_florida_balcon_lavadero_parrilla_terraza_parrinello
sell,apartment,|Argentina|Capital Federal|Saavedra|,"-34.5521714,-58.4910249",125000.0,USD,1895300.0,125000.0,55.0,28.0,2272.7272727272725,4464.285714285715,,,,http://saavedra.properati.com.ar/y710_venta_departamentos_saavedra_balcon_patio_piscina_terraza_aire-acondicionado_barrera-y-asociados
sell,PH,|Argentina|Capital Federal|Flores|,"-34.6351112,-58.499894",295000.0,USD,4472908.0,295000.0,,,,,,,,http://flores.properati.com.ar/10q8f_venta_ph_flores_patio_terraza_nexo-propiedades_b76
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Moreno|,"-34.6200485,-58.804369",492000.0,ARS,490634.33,32358.62,162.0,72.0,199.74456790123452,6833.333333333333,,,,http://moreno-bs-as-g-b-a-zona-oeste.properati.com.ar/e9jb_venta_otro_moreno
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,"-34.6734748,-58.5838084",160000.0,USD,2425984.0,160000.0,,,,,,,,http://villa-luzuriaga.properati.com.ar/g6m6_venta_casa_villa-luzuriaga
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|Muñiz|,"-34.5430794901,-58.6988182423",147000.0,USD,2228872.8,147000.0,180.0,120.0,816.6666666666666,1225.0,,,,http://muniz.properati.com.ar/12uhc_venta_casa_muniz_jardin_garage_placard_angel-trivisonno-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6554584,-58.6452437",,,,,0.0,,,,,,,http://castelar-moron.properati.com.ar/11ixr_venta_departamentos_castelar_suite_terraza_toilette_vestidor_garage_vanesa-romera-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,"-34.6805669,-58.5672922",360000.0,USD,5458464.0,360000.0,30.0,,12000.0,,,,,http://san-justo-la-matanza.properati.com.ar/u2pf_venta_casa_san-justo
sell,store,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.4711418,-58.5136758",33000.0,USD,500359.2,33000.0,39.0,39.0,846.1538461538462,846.1538461538462,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/n8cr_venta_local_san-isidro_belgrano-gral-_100
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.6317798,-58.3714702",72000.0,USD,1091692.8,72000.0,38.0,36.0,1894.7368421052631,2000.0,,2.0,800.0,http://barracas.properati.com.ar/ygku_venta_departamentos_barracas_patio_mks-propiedades_6m3
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Solares del Talar|,,390000.0,USD,5913336.0,390000.0,230.0,230.0,1695.6521739130435,1695.6521739130435,,,,http://solares-del-talar.properati.com.ar/12it0_venta_casa_solares-del-talar_suite_jardin_lavadero_parrilla_piscina_toilette_vestidor_dependencias_placard_blanco-propiedades_3m6
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5829764,-58.4208597",103600.0,USD,1570824.64,103600.0,30.0,25.0,3453.333333333333,4144.0,,,,http://palermo.properati.com.ar/lrv0_venta_departamentos_palermo
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Parque Leloir|,,,,,,,,,,,,,http://parque-leloir.properati.com.ar/11egd_venta_casa_parque-leloir_suite_piscina_quincho_toilette_garage_amoblado_r-tavella-inmuebles_cz9
sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.6083588,-58.3977644",170000.0,USD,2577608.0,170000.0,100.0,100.0,1700.0,1700.0,1.0,,2200.0,http://balvanera.properati.com.ar/vw5j_venta_departamentos_balvanera_uriburu-jose-e-pres-_100
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.577168,-58.538654",200000.0,USD,3032480.0,200000.0,400.0,200.0,500.0,1000.0,,5.0,,http://tres-de-febrero.properati.com.ar/i02j_venta_casa_tres-de-febrero
sell,apartment,|Argentina|Capital Federal|Parque Avellaneda|,"-34.6423270745,-58.4732471412",78000.0,USD,1182667.2,78000.0,47.0,,1659.5744680851064,,,,,http://parque-avellaneda.properati.com.ar/10jfm_venta_departamentos_parque-avellaneda_san-pedro_3800_baulera_lavadero_patio_piscina_vestidor_impecable_fj-lujan-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4231836,-58.5735367",85000.0,USD,1288804.0,85000.0,,38.0,,2236.842105263158,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/svhl_venta_departamentos_tigre
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,"-34.524442,-58.4951944",265000.0,USD,4018036.0,265000.0,190.0,190.0,1394.7368421052631,1394.7368421052631,,4.0,,http://florida.properati.com.ar/xdyn_venta_casa_florida
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5071524,-58.4813602",675000.0,USD,10234620.0,675000.0,180.0,170.0,3750.0,3970.5882352941176,2.0,4.0,4500.0,http://olivos.properati.com.ar/98ns_venta_departamento_olivos_cmte-rosales_2500
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5643128,-58.5664404",125000.0,USD,1895300.0,125000.0,,,,,,,,http://san-martin.properati.com.ar/110p8_venta_casa_san-martin_jardin_lavadero_keops-propiedades_5nt
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Avellaneda|Wilde|,"-34.700024923,-58.3215644907",78000.0,USD,1182667.2,78000.0,,43.0,,1813.953488372093,,,,http://wilde.properati.com.ar/pv1r_venta_departamentos_wilde
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Santos Lugares|,"-34.6028954,-58.5413289",86000.0,USD,1303966.4,86000.0,50.0,43.0,1720.0,2000.0,7.0,2.0,,http://santos-lugares.properati.com.ar/10wnp_venta_departamentos_santos-lugares_balcon_sum_terraza_toilette_placard_estrenar_pablo-yaryuya-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,"-34.425087,-58.5796585",260000.0,USD,3942224.0,260000.0,210.0,170.0,1238.095238095238,1529.4117647058824,,,,http://benavidez.properati.com.ar/vigw_venta_casa_benavidez
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5992209,-58.4309352",78000.0,USD,1182667.2,78000.0,37.0,,2108.108108108108,,,1.0,,http://villa-crespo.properati.com.ar/108kc_venta_departamentos_villa-crespo_lavadero_parrilla_sum_luminoso_lujoso_garage_aire-acondicionado_nadlan
sell,apartment,|Argentina|Capital Federal|Tribunales|,"-34.6017707,-58.384459",280000.0,USD,4245472.0,280000.0,173.0,145.0,1618.4971098265896,1931.0344827586207,,4.0,,http://tribunales.properati.com.ar/11y3d_venta_departamentos_tribunales_balcon_baulera_luminoso_dependencias_baireslodge-com
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,"-34.53373,-58.488207",170000.0,USD,2577608.0,170000.0,,69.0,,2463.768115942029,48.0,2.0,,http://florida.properati.com.ar/wplf_venta_departamentos_vicente-lopez
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|El Palomar|,"-34.6588179,-58.560038",70000.0,USD,1061368.0,70000.0,,,,,,,,http://el-palomar.properati.com.ar/mqjt_venta_casa_el-palomar
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,370.0,280.0,,,,5.0,,http://ramos-mejia.properati.com.ar/s9r6_venta_casa_la-matanza
sell,apartment,|Argentina|Capital Federal|Colegiales|,"-34.5817888,-58.449509",100000.0,USD,1516240.0,100000.0,38.0,33.0,2631.5789473684213,3030.3030303030305,9.0,1.0,,http://colegiales.properati.com.ar/12vsn_venta_departamentos_colegiales_balcon_baulera_hidromasaje_parrilla_sum_terraza_garage_amenities_estrenar_subte-linea-b_vivir-propiedades
sell,apartment,|Argentina|Capital Federal|Balvanera|,"-34.6048724,-58.3793952",,,,,,,,,,,,http://balvanera.properati.com.ar/utqn_venta_departamentos_san-miguel
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.6014332,-58.5579614",180000.0,USD,2729232.0,180000.0,197.0,190.0,913.7055837563452,947.3684210526316,,4.0,,http://tres-de-febrero.properati.com.ar/11c4j_venta_casa_tres-de-febrero_lavadero_garage_jose-pintimalli-propiedades_btb
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|,"-34.5173068509,-58.7037277222",110000.0,USD,1667864.0,110000.0,,,,,,,,http://malvinas-argentinas-bs-as-g-b-a-zona-norte.properati.com.ar/eg9i_venta_ph_malvinas-argentinas
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,,220000.0,USD,3335728.0,220000.0,130.0,127.0,1692.3076923076924,1732.283464566929,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/y6tu_venta_casa_bs-as-g-b-a-zona-norte_las-heras-gral-_2900_baulera_suite_jardin_parrilla_toilette_luminoso_garage_codoni-sigma-inmuebles
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4384734,-58.5584825",92000.0,USD,1394940.8,92000.0,55.0,49.0,1672.7272727272727,1877.551020408164,,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/12d0u_venta_departamentos_san-fernando_balcon_luminoso_garage_placard_sell-house-inmobiliaria
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5079448,-58.4781934",510000.0,USD,7732824.0,510000.0,126.0,93.0,4047.619047619048,5483.870967741936,,3.0,,http://olivos.properati.com.ar/zsz7_venta_departamentos_olivos_balcon_baulera_suite_gimnasio_lavadero_piscina_sum_terraza_toilette_vestidor_luminoso_garage_amenities_placard_doble-circulacion_nucifora-propiedades_cro
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Acassuso|,"-34.4716457,-58.50221",1700000.0,USD,25776080.0,1700000.0,0.0,810.0,,2098.7654320987654,,6.0,,http://acassuso.properati.com.ar/xl2g_venta_casa_acassuso_gimnasio_jardin_lavadero_piscina_quincho_vestidor_luminoso_vista_garage_doble-circulacion
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.9115721,-57.9792147",,,,,78.0,78.0,,,,,,http://la-plata.properati.com.ar/xjjn_venta_departamentos_la-plata_balcon_lavadero_terraza_luminoso_lujoso_garage_placard_aire-acondicionado
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5825981444,-58.4223095471",340000.0,USD,5155216.0,340000.0,125.0,95.0,2720.0,3578.9473684210525,,3.0,6200.0,http://palermo.properati.com.ar/118fl_venta_departamentos_bs-as-g-b-a-zona-norte_suite_lavadero_parrilla_piscina_toilette_garage_rg-montes_7ff
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.42470169,-58.65830994",95000.0,USD,1440428.0,95000.0,,,,,,,,http://nordelta.properati.com.ar/xcey_venta_departamentos_nordelta
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.507405,-58.494558",118000.0,USD,1789163.2,118000.0,,67.0,,1761.1940298507463,1.0,3.0,,http://olivos.properati.com.ar/v77f_venta_ph_vicente-lopez
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.4792544942,-58.9199298577",540000.0,USD,8187696.0,540000.0,440.0,360.0,1227.2727272727273,1500.0,,9.0,3800.0,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/ys1k_venta_casa_pilar_suite_jardin_lavadero_piscina_vestidor_dependencias_tenis_losa-radiante_bayugar
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5859299,-58.4404055",98000.0,USD,1485915.2,98000.0,44.0,34.0,2227.2727272727275,2882.3529411764707,,1.0,,http://palermo.properati.com.ar/xq5h_venta_departamentos_palermo_balcon_baulera_lavadero_luminoso_lujoso
sell,store,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Banfield|,"-34.7384534,-58.3980498",1050000.0,USD,15920520.0,1050000.0,1344.0,0.0,781.25,,,,,http://banfield.properati.com.ar/rbx3_venta_local_banfield
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,950000.0,USD,14404280.0,950000.0,950.0,312.0,1000.0,3044.871794871795,,,,http://nordelta.properati.com.ar/zhdo_venta_casa_nordelta_0_suite_parrilla_piscina_terraza_vestidor_luminoso_vista_garage_aire-acondicionado_losa-radiante_mieres-nordelta
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,"-34.5810554,-58.7259457",,,,,,,,,,,,http://san-miguel-bs-as-g-b-a-zona-norte.properati.com.ar/xmpc_venta_casa_san-miguel_suite_lavadero_parrilla_piscina_toilette_vestidor_vista_dependencias_garage
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.447361,-58.631426",140000.0,USD,2122736.0,140000.0,65.0,55.0,2153.846153846154,2545.454545454545,,1.0,,http://tigre.properati.com.ar/xjnh_venta_departamentos_tigre_balcon_baulera_suite_lavadero_parrilla_garage_amenities
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6576498,-58.6699472",110000.0,USD,1667864.0,110000.0,52.0,52.0,2115.3846153846152,2115.3846153846152,,2.0,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/11wnl_venta_departamentos_ituzaingo_paradela-inmobiliaria
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,545000.0,USD,8263508.0,545000.0,0.0,217.0,,2511.5207373271887,,,,http://nordelta.properati.com.ar/105j5_venta_casa_nordelta_200_balcon_hidromasaje_lavadero_parrilla_terraza_toilette_vestidor_garage_aire-acondicionado_mosquera-gallastegui-lomas-de-san-isidro
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,65000.0,USD,985556.0,65000.0,,65.0,,1000.0,,2.0,,http://ramos-mejia.properati.com.ar/s5sa_venta_departamentos_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Vicente López|,"-34.5260565,-58.4755391",849000.0,USD,12872877.6,849000.0,500.0,500.0,1698.0,1698.0,,8.0,,http://vicente-lopez.properati.com.ar/rppv_venta_casa_vicente-lopez
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|,"-34.762001,-58.2112961",,,,,380.0,300.0,,,,,,http://berazategui-bs-as-g-b-a-zona-sur.properati.com.ar/nxgj_venta_casa_berazategui
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Madero|,"-34.6876152944,-58.4895236388",65000.0,USD,985556.0,65000.0,58.0,58.0,1120.6896551724135,1120.6896551724135,2.0,3.0,1380.0,http://villa-madero.properati.com.ar/12vl4_venta_departamentos_villa-madero_balcon_lavadero_garage_amoblado_placard_zappino-propiedades_b3e
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.7233769,-58.2577052",,,,,45.0,42.0,,,,2.0,,http://quilmes.properati.com.ar/12qxa_venta_departamentos_quilmes_balcon_lavadero_placard_o-keefe-inmobiliaria-rural-y-urbana_djq
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.631591,-58.370191",1294200.0,ARS,1290607.87,85118.97,49.0,42.0,1737.121836734694,30814.28571428572,13.0,1.0,,http://barracas.properati.com.ar/npfm_venta_departamentos_barracas_regimiento-de-patricios-av-_200
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,,41.0,,,,2.0,,http://ramos-mejia.properati.com.ar/vhak_venta_departamentos_ramos-mejia
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.6269408,-58.3725301",365000.0,USD,5534276.0,365000.0,157.0,81.0,2324.8407643312103,4506.172839506173,,2.0,,http://san-telmo.properati.com.ar/y9j7_venta_departamentos_san-telmo_suite_parrilla_piscina_terraza_vestidor_garage_orwel-proyectos-inmobiliarios
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.91247,-57.967772",,,,,,,,,,3.0,,http://la-plata.properati.com.ar/x2qu_venta_departamentos_la-plata
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.598084,-58.41701",105000.0,USD,1592052.0,105000.0,,34.0,,3088.235294117647,,2.0,,http://palermo.properati.com.ar/zq33_venta_departamentos_palermo_balcon_baulera_parrilla_piscina_sum_terraza_aire-acondicionado_losa-radiante_re-max-vanguard
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.5879341,-58.4144257",165000.0,USD,2501796.0,165000.0,52.0,44.0,3173.076923076923,3750.0,,1.0,,http://palermo.properati.com.ar/wcom_venta_departamentos_palermo
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Este|,"-34.7207879567,-58.3748018766",74000.0,USD,1122017.6,74000.0,340.0,90.0,217.64705882352945,822.2222222222222,,,,http://lanus-este.properati.com.ar/plyl_venta_casa_lanus-este
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Remedios de Escalada|,"-34.7225064,-58.3959529",715900.0,ARS,713912.96,47084.43,30.0,30.0,1569.481,23863.33333333333,3.0,1.0,,http://remedios-de-escalada.properati.com.ar/11awa_venta_departamentos_remedios-de-escalada_eduardo-reyes-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6538541,-58.626549",69000.0,USD,1046205.6,69000.0,0.0,,,,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/11jyi_venta_departamentos_moron_sayago-propiedades_9m0
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5409258382,-58.5685978013",155000.0,USD,2350172.0,155000.0,,,,,,,,http://san-martin.properati.com.ar/v7l7_venta_casa_san-martin
sell,apartment,|Argentina|Capital Federal|Velez Sarsfield|,"-34.6318743,-58.4839401",106000.0,USD,1607214.4,106000.0,60.0,60.0,1766.6666666666667,1766.6666666666667,,,,http://velez-sarsfield.properati.com.ar/12mj6_venta_departamentos_velez-sarsfield_balcon_lavadero_placard_aire-acondicionado_inmobiliaria-calot
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|San Justo|,,65000.0,USD,985556.0,65000.0,54.0,54.0,1203.7037037037037,1203.7037037037037,,3.0,,http://san-justo-la-matanza.properati.com.ar/xdi4_venta_ph_san-justo
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.5477525,-58.4989128",175000.0,USD,2653420.0,175000.0,152.0,203.0,1151.3157894736842,862.0689655172414,,1.0,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/mp7z_venta_casa_vicente-lopez
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|Lanús Oeste|,"-34.7047368,-58.3938193",1200000.0,ARS,1196669.37,78923.48,40.0,36.0,1973.087,33333.333333333336,8.0,1.0,,http://lanus-oeste.properati.com.ar/96sj_venta_departamento_lanus-oeste
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5368781412,-58.5812012789",100000.0,USD,1516240.0,100000.0,312.0,150.0,320.5128205128205,666.6666666666666,,,,http://san-martin.properati.com.ar/z17c_venta_casa_tres-de-febrero_jardin_lavadero_patio_garage_costas-inmobiliaria
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,120000.0,USD,1819488.0,120000.0,216.0,183.0,555.5555555555555,655.7377049180328,,4.0,,http://haedo.properati.com.ar/sbkk_venta_casa_moron
sell,apartment,|Argentina|Capital Federal|San Cristobal|,"-34.6207414,-58.4047617",84000.0,USD,1273641.6,84000.0,50.0,44.0,1680.0,1909.090909090909,1.0,2.0,2200.0,http://san-cristobal.properati.com.ar/11w7x_venta_departamentos_san-cristobal_balcon_lavadero_placard_aire-acondicionado_bertolotti
