building_id,severe_damage
247405000181,1
246502005911,0
244203000391,0
241401001221,1
244709000641,1
245707000361,0
242202000581,1
247604000361,0
242301001091,0
241708000911,0
247303000401,0
245009000681,0
247107000401,1
240904000421,0
246204002143,0
244904000091,1
242401000921,1
243507000341,1
247202000821,1
246601000381,1
240610040051,0
243907000391,1
246606011571,1
245809000511,1
246602001462,1
242206000101,1
246401003551,0
247105000251,1
246809000401,1
248102000201,1
243507000511,1
246701000861,1
245601000461,1
240405000982,0
249007000322,1
243007000651,1
243501000431,1
240808000751,0
246603000461,0
241406000061,1
245608000631,1
241901000191,0
245908002421,1
245001000971,0
248108001141,0
246308000721,1
243003003613,1
246204001952,1
240605013201,0
244205000651,1
246008010472,0
249006000242,1
246202000221,1
246201000991,1
242501000451,1
246503001871,1
247207000071,1
240109001891,1
248405000941,1
240205000151,1
246509002031,0
248602000881,0
246405001731,1
245907000471,0
241105000101,0
242108000551,1
244506000401,0
240611021001,0
243003003811,1
246512004241,0
243004000341,1
244601010751,1
240906001331,1
243005000971,1
245406000452,0
247602000031,0
245101000521,0
247808001241,0
246201000131,0
240307000071,0
246807000372,1
244902000761,0
240307000561,0
245901000841,1
245904000771,1
244909000681,0
246206000261,0
245504001271,1
248101000071,0
246603000391,0
242501000481,1
242107001731,0
246505002921,0
247906000111,0
240603002521,1
244303000741,0
240611021291,0
246606010531,1
241104000592,0
248404000501,0
246402000101,1
241809000601,1
243902000611,1
245204001741,0
240101000051,1
246303000161,1
241008000751,1
242307001321,1
240610012111,0
243708000621,0
244908001571,0
248103002041,1
244303000901,0
243604000041,1
244402000651,1
249006001811,1
247607000111,0
246513003071,0
240605013081,0
245207000401,0
243906000391,0
242809000421,0
244003000552,0
244703000042,0
246603000511,1
247009000431,1
244401000701,1
245103000591,0
245002001411,0
243003002871,1
240304000471,0
247804000931,1
245004001151,0
240606010721,0
242308001211,0
244503000431,0
241508000171,1
246605002351,0
247004000301,0
240610010481,0
246205001931,1
247201001271,1
246510000551,1
240808000961,1
246207000521,1
240608001131,0
245407000351,0
241001000411,1
247203000661,1
248304001121,0
243003001851,1
246603001051,0
242207000401,1
245202002441,1
242106001581,0
247304000811,1
246401003481,1
243609000061,1
242407000751,1
246502003531,0
245004001091,0
242002000911,1
245602001021,1
242407001571,1
244107000591,0
244206000821,0
241203000131,0
240303001091,0
246606000032,0
243105000761,1
243602000131,1
247203000611,1
243604000901,1
243605001961,1
246204000021,0
244809000421,0
240610021451,0
240611023151,1
245806000481,0
245208000711,1
243001000061,1
247205001541,1
243006000091,1
243706000861,0
244205000682,1
242104001361,0
241706000231,0
245208000781,1
241509000451,1
244305001171,1
243207000231,1
240805000011,1
246505003861,0
247103000031,1
241201000591,1
249002000082,1
241909000011,1
245202000971,1
243102000251,1
240205000871,1
241907000741,0
240205001161,0
242208000881,1
246510003941,0
248101000011,1
241603000101,1
243107000321,0
242806000491,1
245809000261,1
243508000111,1
246708001961,1
242006000601,1
245504001311,0
244007000101,1
240610020111,0
240906000151,1
244104000501,0
241505000641,1
246513002701,0
240109001031,1
246403001091,1
240707000491,1
242103001611,1
242108004161,0
240609000101,1
245407000051,0
249007000551,0
242306011361,1
248409000622,1
248309000621,0
245903000391,1
245209003731,1
243505000011,1
242402000241,1
245203002101,0
246510002841,1
245502000861,1
240601014581,0
248209000732,1
241304000441,0
243302000121,1
242301003651,0
240109002721,0
245502000251,1
246409000331,0
243106000241,0
247204000651,1
249004001202,0
240109000442,0
242707000372,1
245708000741,1
244008000151,1
242803000011,0
242307013721,0
245804000321,0
246508002911,0
243701000701,1
246701001141,1
240301000801,0
243908000091,1
240602001411,0
248308001571,0
243602000321,1
247807000101,1
246605000041,1
244204000181,0
245803001541,0
245806003951,1
240610012003,0
240406000301,1
246502004591,1
243602000021,1
246609000741,0
240406001951,0
247307000341,0
240108001251,1
243605002691,1
241202000561,0
246509040371,0
244805000101,0
246402000241,0
249001002232,0
246306001971,0
240605012262,0
246105000061,0
242106001641,0
246510002701,1
244307002271,0
243006000381,1
242202000391,1
242109001081,0
248108000891,1
240611011171,1
240409000201,1
242009000161,1
241708000241,1
246503000681,1
241306000351,1
245208001091,1
243107000501,0
246403000271,1
246509001601,0
241201000741,1
247801000491,0
243807000211,1
247101000192,1
243405000071,1
243203001271,1
247802000982,1
240406002281,0
247605000281,1
246304000521,0
244709000441,1
245806000591,1
243002000691,1
242701000201,1
242607000631,1
240109001301,0
248309000221,1
246506001371,1
248102001031,0
244308000201,0
246512000841,0
246606011451,1
248908000431,1
246512000081,0
246508001341,0
246806000731,0
243403001951,1
240611020201,1
246305000652,0
246505003641,0
249008001491,0
249005000411,1
245501000611,1
247607000691,1
245507000331,1
246807000421,1
246409000341,0
246907000371,0
247208000341,1
240707000121,1
240806000951,0
242306020541,1
241706000871,1
243707000951,0
242207000321,1
246608001811,1
242202000431,1
246504001371,0
243003001771,0
248908001011,1
245208000531,0
240408000501,1
242602000051,0
243403001851,1
244307000271,1
242301003021,0
240604010401,0
242803000471,0
243009000821,0
246107000031,0
245308000401,0
241508000511,1
240408001161,1
240606011001,0
246603000171,0
246706000041,1
243405000341,1
243903000591,0
241202000271,1
241302000781,0
246408001611,0
246305000571,1
244508000191,1
246511000631,0
248203001071,0
246404000351,0
248902000761,1
242602000131,0
246208000581,1
247008001161,0
243404000461,0
240102002091,1
244101000261,1
241802000221,1
243003002281,1
247608000332,0
244906001141,1
241303001032,0
246510006441,0
246207000051,1
245902001001,1
243703000101,0
243908000031,0
246306001021,0
242306020971,0
244903000631,1
247908000031,0
245002000501,0
247509000251,0
244106002761,1
246708001651,0
246006010591,1
240602000441,0
243804001301,1
243006000241,1
246003000281,1
248308001341,1
245806003851,1
240407000691,0
245201000051,1
240905000151,0
242508000581,1
240404000061,0
243606000751,1
242502000281,0
245409000401,0
243604000211,1
245006000251,1
248904000582,0
246603000742,0
246907000201,0
242108004611,0
248702000182,1
247501000051,1
243406001271,0
243103000041,1
244108000691,1
246909000741,0
243106000021,1
240203000291,1
240606012291,0
242304000491,0
248809000591,0
244407001351,0
240803000021,0
240601013101,1
248905000261,1
241903001011,0
244904000712,1
243503000621,1
245506000522,0
243905000391,1
240606011801,0
243002000961,0
245209000301,1
240106000592,1
247105001341,1
240501000241,1
246205001361,1
246511000331,0
247205001821,1
244106001301,1
246202000692,0
243109000091,1
245806002621,0
245403000371,0
244402000611,1
244005000591,1
243005000171,1
245303000271,0
240107000851,1
240604020141,0
240606011891,1
246501003001,1
246105000401,0
240205001421,0
243003002571,1
246510000811,1
248102000572,0
246604000952,1
242805000271,1
243607003791,1
244403000181,1
246206001401,1
240508001191,0
242306020571,0
244809000031,0
240601012811,0
243004000231,1
245201002001,1
247101000331,1
241501000291,1
246203000451,0
246609001221,0
244503000381,0
248102000131,1
241501000361,1
244405000281,1
245501000931,1
243807000421,0
246606000231,0
242105000361,1
242408001572,1
243607000131,1
248202000961,1
245405000851,0
246509001461,0
240109000351,1
242404000011,1
241008001001,1
240805000192,1
246801000431,0
240101000411,1
246401000541,1
241502000391,1
242004000831,0
246508001151,0
246906000131,0
243103000301,1
241303000031,1
243403000902,1
246808000061,0
247008000601,0
240209000041,1
244702000171,0
244803000071,0
243504000271,1
247102000881,0
241102000141,1
247109001561,1
243008000081,0
247203000071,1
242201000461,1
241703000291,0
246209000171,0
245209000781,0
247508000481,1
245008000651,0
240803000071,0
245206000211,0
247002000952,0
242507000302,0
248409000191,1
243504001541,1
246509001491,0
240804000731,0
243706000651,1
243207001021,0
248902001421,0
245101000671,0
242404000191,0
243107000231,0
246508003011,0
243206000011,0
247208000411,1
248803001891,0
245201004561,1
248206000221,1
242107001311,1
246904000451,0
246506000371,0
242008000321,1
240606012381,1
245603000151,0
243601000621,1
243607000031,1
244007000041,1
246004000601,0
247109000461,1
244901002011,1
241203000501,0
245208001941,0
248401000461,0
248109000651,0
248304000231,1
247201001282,0
246604001681,0
243603000281,1
246606022221,1
248907000291,1
242007000221,1
243009001121,0
242004000051,0
248502000251,0
245202002211,1
247105001451,1
240606020062,1
246508003561,0
242506000311,1
243203001741,1
243804000721,0
245205000591,1
240507001091,1
247802000191,1
244205000881,0
248406000181,1
245004001701,0
246501004221,0
242305001291,0
245005001051,1
242104000031,0
246503000542,1
248203000811,0
241908000131,1
243202000081,1
246308000521,1
243006000891,1
247202000561,1
240205001341,0
243206000431,0
248906000321,1
240611010561,0
245504000121,1
245602001601,0
241708001021,1
243908000191,1
240102001631,1
244003000241,0
243701000691,0
244603010052,0
247109001691,1
245908001871,0
242303032371,0
244506000161,0
240903000292,1
243003001321,1
243402000062,0
240602001651,1
247609000691,0
247006000421,0
242602000211,1
243003004101,1
247101001141,1
247705000081,1
248206000282,1
242309000061,1
241805000251,1
245405001001,0
243504001481,1
246502004211,1
248108000431,1
243007000461,0
246606000092,1
248902001021,1
240605010271,0
248907000461,1
243309000231,0
242406002041,0
246608000921,1
241607000051,1
241008000161,1
246809000191,0
248906000311,1
244907000661,0
246401001081,1
241509000102,1
246513002411,0
240602000781,0
247109000181,1
241101000133,1
246205000611,1
248108000282,0
241303000521,1
241201000941,1
247006000691,0
242106001961,0
244001000651,0
243005001421,1
242407001221,1
247108000741,0
248203000821,1
245204000291,1
246504021021,0
244203000431,0
249009000461,1
246506000302,1
244004020731,0
240601013171,0
244102000391,0
248801000111,1
241007000941,0
247108000583,1
242009000091,1
244109000761,0
245608000171,0
243101000531,0
247604001261,1
246308001091,1
247002000231,0
241703000571,1
241201000672,1
243604000172,1
242603000051,1
241209000431,0
242403000941,1
240509000021,0
241305000101,1
242405000701,0
245209003561,1
246502001841,1
242907000561,1
240508000132,0
240610030191,0
246401002411,1
249002000391,0
243207000471,1
245901001401,0
245704000492,0
240205000251,1
246503005301,0
244407001501,1
245006000601,0
242307010411,1
242009000741,1
243502000241,1
242005000542,0
244202000031,1
243002000301,1
240803000371,1
242409000841,1
248607000251,1
243807000181,1
240602001251,0
245808001561,0
243807000251,1
246102000181,0
243504001221,0
243007001891,1
247807000451,1
246504002682,0
240801000491,0
243604000431,1
248903000292,1
244209000211,0
245601000622,0
241203000381,0
246205001351,0
245201002021,1
242102000291,1
247304000301,0
246705000181,1
244904001161,1
249001002541,0
245905000071,1
243301000051,1
246504020651,0
243809000651,1
240606012002,0
246504004361,1
248204000331,1
244304000571,1
247708000451,1
245406000201,1
244106001071,0
248309000531,0
246805000371,0
242402000331,0
243502000331,1
240402000121,1
245904000551,0
241809000111,1
242007000471,1
248805000881,1
247802000671,1
241408000981,0
240303000021,0
246505003461,0
244208000571,1
245406000831,1
246706000031,1
247006000781,0
247304000381,1
242108000411,1
240303000561,0
245206000961,0
246603000951,1
241401001511,0
246701000751,1
246506001082,0
246401003611,1
245609000171,1
243406000161,1
241506000221,1
244804001041,1
245405000021,1
246501004231,0
246506001671,1
242407000161,1
247205000741,1
241203000091,0
243409000311,1
248101000552,1
245009001121,1
247204000451,1
242805000881,1
243403001521,0
240109000751,1
244907002231,0
240801000931,1
240604013341,0
244206000541,0
247508000161,1
240611010391,0
246401001131,1
247202000911,1
246513000821,0
246513001041,0
241106000261,0
248102001082,0
244209000391,1
246503002351,1
245507000181,1
246108000251,0
241307000322,1
246706000112,1
240408000631,1
247801000041,1
242805000381,0
247107001031,1
244401000712,1
246609003201,1
248605000811,1
248901000371,0
243701000791,0
243207000281,1
246502000542,0
242907000371,1
241002000431,1
246504000041,1
243204000101,1
247102000151,1
244907001651,0
246511000661,0
244002000341,1
240301000641,0
241202000551,0
241903000251,1
243902000461,0
245803001551,1
246301000321,0
244802000041,0
244407000991,0
248801000371,0
247203000031,0
242002000331,1
248908001151,1
245004001391,1
248801000711,0
245205001331,1
243801000921,0
243602001421,1
245206000831,0
244206000571,0
248908000221,0
246507001581,0
246402000211,1
241203000571,0
240404001131,1
247006000991,0
247403000551,0
248807000611,1
245204001351,0
246205001941,1
244701000161,0
249006000381,0
245806002081,1
248001000171,0
240611022231,0
244403001031,1
247101002231,1
240808001791,0
243301000401,1
246511001381,0
247005000151,0
246508001831,0
243001000471,1
242307001371,1
246602000221,1
248203001641,0
245708000211,1
245708000361,0
244909001711,0
247205000941,1
244104000601,1
244406000611,0
246202000181,1
243208000251,0
248902000841,1
240605012321,0
248905000511,1
246511000161,1
245702000151,1
244304001541,0
248207000921,1
246510003041,1
240504000811,1
247109000891,0
243104000031,1
245901001751,1
245401000631,0
242201000041,1
246701000321,0
243003002091,0
248206000092,1
243502000282,1
247405000441,0
244706000251,1
247205000571,1
240407001251,1
242306010971,1
246512003081,0
245404000101,0
241905010011,0
243403000941,1
243801000681,0
245202002401,1
248308000191,0
240502000051,0
243209000302,1
243007000071,0
242307011961,0
248106000871,1
241108000382,0
246508001731,0
244005000641,1
240603001811,0
246909000711,0
240606020941,0
246103000461,1
246401000151,1
248604000772,1
247901000341,0
241901000571,1
243804000731,0
247807000211,1
246606021173,1
245404000861,0
242106000691,1
246805000281,0
245201000081,1
245402000501,0
243003002141,1
243002000201,1
245101000681,0
247503000391,0
245505001061,0
242005000692,0
244303000051,0
245507000531,1
246401002461,1
241305000711,1
244605010421,1
248706000161,0
246107000021,1
244106002931,0
243208000771,0
245803000191,1
246511001091,0
249006001281,1
246703000611,1
245206000811,1
241305001031,1
248307000491,0
246510004731,0
246906000331,0
246308000661,1
249007000421,0
247109001401,1
246302000481,1
247101002371,1
246505003731,0
245001000891,1
241108000281,0
245202002081,1
248505000121,1
245104000501,0
247201000971,0
246408000892,1
246509001531,1
242402000111,0
248808000881,1
242709000381,1
245001000171,1
245202001761,1
243006000322,1
247904000991,1
243803000521,1
248207000591,0
243002000591,0
243404000972,1
242307011821,1
246512000611,1
248901000881,0
246609001891,0
240908000211,1
241407000361,1
240107000121,1
246207000291,1
240406003031,0
241409000251,1
240802000262,1
246407000451,1
241409000081,1
242406001381,0
242307013141,0
245208000471,0
240102000312,0
244007000251,1
240611021612,1
249005000461,0
242907000841,1
248808000801,0
241108000491,1
240610050161,0
245703000521,1
240701000081,1
246206001631,1
247607000051,0
246604002472,0
244601010681,1
247403001111,1
246508003832,0
248107000021,0
240601014081,0
240610040521,0
245803000721,1
242301002441,1
242101001241,1
247806000461,1
244008000171,1
241405000741,1
245707000731,0
242307011251,0
240103000451,1
240602000601,1
246510006011,0
242108001451,1
245009001261,1
248005000031,1
245402000871,0
245502000311,0
243603000081,1
243801000711,1
246601001221,1
246204000281,0
246107000251,1
246501000251,0
242307010512,0
243609000501,1
248102000052,1
240501000291,1
248108001281,0
246602000281,0
243004000731,1
248301000941,1
240803001901,0
243902001001,0
240406001741,0
248309000501,1
241201000431,1
240907000141,1
241303000121,1
246701000651,0
240507001331,1
246301000861,0
243907000771,1
244902001051,1
248605000591,0
240109002611,1
244603010031,0
241506000431,1
240406000541,1
246608002581,1
246101000191,1
242308000121,1
240403001091,1
246808000531,1
243804000681,1
240906002021,0
240802000241,0
240609000481,1
247103000211,1
241105000411,0
242307010693,0
240406002661,0
246208001731,1
246507000541,1
244801000211,1
245402000641,0
246207002262,0
247109000841,1
241104000452,1
242308001161,1
246512001201,1
247405000501,1
249006000511,1
244803000381,0
241406000151,1
248308001582,0
245705000781,0
242709000611,1
247401000471,1
241602000311,1
246512000971,0
246207001831,1
245201004441,1
248907002001,1
248708000222,1
247601000673,0
248907000501,1
246301001081,0
247204000951,1
247802000731,1
245202001131,1
248103001941,0
246705000101,0
242302000211,1
244804002221,0
246807000691,1
241007001231,1
248905000191,1
243403000831,0
248901000531,1
240302000051,0
242005000891,0
240304000631,0
244103001102,0
240611020411,1
243404000391,1
244106002521,1
247005000191,0
243602001321,1
244001000441,0
241204000051,0
243403001631,1
244506000041,1
244403000871,1
247109000111,0
242003000061,1
246511004701,0
240307000201,0
247006000391,0
248602000771,0
248108001241,1
242108004521,1
249003000311,0
243607003641,1
245603000141,0
246505001391,1
245905000301,1
242801000872,0
242809000022,0
245309000341,1
245903000501,0
243701000971,0
243909000441,0
245203001281,1
240806000461,0
248306000681,1
244106002381,1
245702000061,0
248101000781,0
241807000071,1
247804000951,1
244001000151,0
245308000181,1
247604000432,0
240108020281,1
246511001952,0
246707001001,0
246505001891,0
245806001981,1
241003000281,1
242108001731,0
247101002251,1
245101000221,0
240406000651,1
243401000681,0
246504020701,0
246608000751,0
240407000311,0
245902000361,1
243003000411,1
243703000191,0
245604000181,0
245703000482,1
248104000841,0
242603000311,1
241007001321,0
242301000551,0
248101001691,1
246602000231,0
246511002951,0
244304000771,0
243503000581,0
246508002361,0
243805000591,1
248109000491,0
246607002411,1
245902000131,0
241401000641,1
240107000832,1
246408000671,0
246209001152,1
242109000921,1
248908000191,1
246511004001,0
245702000141,1
247606001041,1
242108002831,0
248407000431,0
247904000821,1
246103000431,0
246408000981,0
244903002111,1
248702000131,0
241601000211,1
244502000501,1
245001000521,0
244508000351,0
245003000961,0
242705000111,0
245003001941,1
247109001451,1
246401001181,1
245204001211,1
246005010081,0
245808001441,1
242101000431,1
245803001191,0
245207001002,0
249007000621,0
243504000801,1
245708001511,0
243001000681,0
248706000131,0
248102000071,1
240402000971,1
245005001101,0
245004002081,0
245501000051,0
242306020511,0
244301001061,0
243502000191,1
245406000011,1
245204000301,1
248603000281,0
243607000601,1
242807000101,1
240701000311,1
245905001071,1
244103000811,0
242102000541,1
242305000181,0
246703000202,0
246201000811,1
245603000601,0
243302000581,1
244103000961,0
246308000541,1
246209001231,0
245308000171,1
242303030381,0
245005000061,1
248404000831,0
242105000781,0
248103001771,1
247303000241,0
244101000181,0
244906001131,1
243408000721,0
245405000751,0
243308000621,0
243002000401,0
246408000101,0
248308001212,0
247802000881,1
243007001791,1
246507001401,1
243907001361,0
246507001001,1
245209003401,1
240407000291,0
242906000071,1
247202000411,1
247204000751,1
241601000271,1
247207000931,1
243609000151,1
240102002281,0
246509000041,0
246507000702,0
246003000121,1
245505001151,0
241602000251,0
247804001351,1
243703000321,0
247707000321,0
243709000891,0
240305000361,0
240507000251,1
240606013631,0
243808000261,0
246204000791,1
246502003471,1
247804001371,1
245209003711,0
245503000781,1
242802000661,1
242404000231,1
243505000021,1
242601000601,1
247504000311,0
240605010631,0
248309001361,0
245901000431,0
246502002312,0
242904000181,1
244402000701,1
242209000621,0
245006000591,0
243204000681,0
243705000551,0
246106000381,1
242307010862,0
245608000501,0
248907002022,1
240601014011,0
246401001721,1
248809000551,0
243009000171,1
240808000471,1
245201001411,1
240108030281,0
247607000381,0
246510000681,1
248106000161,0
244004020431,0
244109000441,1
240606020532,0
246601000511,1
240507000881,1
240611021613,0
248607000701,0
245101000601,0
241603000401,1
243503000451,0
244906000731,1
241105000461,0
242702000011,0
244702000842,1
246502002491,1
242307010151,0
243203000361,0
243507000481,1
243805000062,1
243907000591,0
240507001391,1
247405000341,1
240506000551,1
242106002471,0
248404000511,1
240609000751,1
240407001001,0
242301003381,0
241007001391,1
241007000791,1
247602000281,1
246512000381,0
244101000461,0
248207001311,1
245904001061,1
247802000431,1
245209000691,0
245901001651,1
248704000141,1
241309000631,1
240907000291,1
245003001091,0
246705000271,1
249009000031,1
244309000121,1
248308001711,0
243206000271,1
243104000271,0
242004000291,1
246502005671,1
245202001481,0
245508000531,1
246605000201,0
240208000751,0
246708001472,1
247507000071,0
242306011141,1
248501000321,0
240606012741,0
249008000021,0
248302000691,0
247308000021,0
243907000721,0
246209000531,0
247407000441,1
243005000701,0
246804000031,0
242008000351,1
240611023181,1
243701000521,1
242306012751,0
247407000381,1
243309000181,0
243608000031,1
242307013581,0
246503004362,0
248906000031,1
246201000481,1
248301000121,0
242105000751,0
247604000251,0
247105000541,0
243405000431,1
240109001761,1
244001000582,1
247801001541,1
241508000672,0
244905000861,1
245901001682,0
242307010211,1
246503005151,0
240205000181,1
246306000931,0
242307011441,0
246407000241,1
242406000531,0
246512001341,1
244908000111,1
247903000581,0
248107000741,0
246408000471,0
243003001081,1
244808000281,0
245201000721,1
246501003381,0
246609003391,0
246504004681,0
242507000631,1
246508002901,0
246609003241,1
246510001811,1
246509002231,0
242301002451,1
246302001491,1
242003000201,0
247602000181,0
245209001441,1
243401000671,0
240603002501,0
242102000931,1
245005000961,1
245401000741,1
242306011771,1
247204000211,1
244803000681,0
247107000601,0
248306000591,0
247505000211,1
240603000211,1
242107001331,1
245608000091,0
240601013092,0
246505003871,0
240904000431,0
246307001461,0
241201001251,1
246407001161,0
245006001161,0
248401001161,1
246506001761,0
248903000281,1
242506000591,1
245407001141,0
246105000781,1
247406000211,1
247006000341,0
247206000151,1
240805000411,0
242308001181,0
244202000251,1
246605000371,0
247309000151,1
245908000371,0
245806001012,1
240108001211,1
243605002252,1
240406000511,0
245305000092,1
248108000311,1
241708000071,0
247603000831,0
246704000741,1
246502005161,0
247601000061,0
246209000071,1
246806000881,1
247505000511,0
246605001001,0
246606012441,1
248606000161,1
244209000881,0
245303000351,0
245203002021,1
240701000051,1
245801000571,1
245208001393,1
246502001611,0
242301003431,1
244908002281,1
244803000801,0
247604001171,0
242207000302,1
242008000502,1
246408001551,0
240803000641,0
243809001061,0
246101000461,0
244906000101,1
240607000751,0
244708000441,1
240806001071,0
243802000241,0
242002001031,1
246205001281,0
246408000601,0
247008000681,1
245204001831,0
246502002851,0
248107000931,1
246511002191,0
243007000121,1
244907002381,0
248409000471,1
242109002082,0
243301000411,0
243909000251,0
248806000211,0
240605012001,0
248902001481,1
246704000661,0
243003001072,0
240109000201,1
247402000301,1
240101001041,1
245205000391,0
248207000781,1
243807000431,0
246502002651,0
248409000211,0
244205000041,0
247101001151,1
246705000541,1
246503003091,0
244103000431,0
241504000071,1
241009000311,1
246605002121,0
245809000221,0
245006000561,1
245905000881,0
242108004331,1
245908000631,0
243504000351,1
243608001521,1
247108000011,1
244304000781,0
242303031791,0
244702000222,1
246504020031,0
248205000771,1
245002001212,0
243001000481,1
246609002421,0
242303030411,0
243308000461,0
243402000441,0
247104000201,1
246106000011,0
240403001301,1
246512002561,1
243409000071,1
246204001361,1
240205000511,1
243901020301,1
243807001081,1
244307001151,0
243006000171,1
247509000191,1
243403001871,1
246301000651,1
248905000651,1
240801001031,0
240905000301,1
243601000972,1
247906000381,1
246606021731,1
242705000061,1
240101000691,0
248908000641,0
247605000481,0
246512003331,0
246703000031,0
244105000041,0
243303000651,0
246503003421,1
245501000091,1
248104000043,0
246503003881,1
240402001331,1
240906000851,1
246508000461,0
241406000511,1
242805000011,1
240809000992,0
248105000462,0
247903000091,0
249008000921,1
248202000701,1
243604000192,1
246206000211,0
240808000131,0
246606010681,1
246402000191,1
245009000881,0
246802000862,1
241902000442,0
240609000701,0
242102000861,1
246508003681,1
243806000191,0
243809000041,1
244507000261,0
242308000272,0
240604012031,0
248203000371,1
248405000501,0
246502001591,1
247101001011,1
246609000081,1
248801000211,0
246601001241,1
248801000501,1
244503000301,0
241402000361,1
242201000571,1
240406002711,1
244606010381,1
242306010151,1
244705000241,0
248103001712,0
243001000291,1
244205000701,0
243208001191,0
242602000251,0
240906001231,1
244209000831,1
241707000151,1
246604002801,0
240101000211,1
245602002071,1
244902002791,1
248009000231,0
245204001722,1
248302000331,1
240106000211,1
242106001451,1
246513001821,0
243604000231,1
240404000981,0
245303000331,1
244301001041,1
246509000931,1
242301002311,1
240108001521,1
243801000152,1
242006000071,1
242303030921,0
249009000061,1
242108001151,0
245209003131,1
247302000131,0
246501000041,0
247203000461,1
246510003031,1
242304001042,0
240403000171,0
244407001211,0
245201002651,0
248107001181,0
248805000681,0
243806001262,0
243609000271,1
242402000121,1
240604012741,0
247503000201,0
245501000041,0
245908000011,1
247205000951,0
240908000611,1
248102000441,0
240803001291,1
240601014631,0
241207000731,0
246504001631,0
243509000861,0
248603000211,1
244005000601,1
242307011052,0
243206000411,0
248907000441,1
246601002361,1
247203000871,1
241405000071,1
248903000331,1
240604011801,0
242809000621,1
246511003261,0
246204001771,1
244402000561,1
246604001341,0
240106000011,1
240801000742,0
247506000341,0
242005000661,0
246513001951,0
247205001571,0
247102000801,0
245204000681,0
244009000151,0
244901001331,0
246502005821,1
245809000291,1
242108002611,0
245808002361,1
248401000941,0
246606022181,1
244407000721,1
243207000871,1
242408000471,1
243603000722,0
246508000121,0
246205000192,1
241809000361,1
244106000301,0
246405001721,1
248307000521,0
244207000051,1
242307012511,0
240505000421,1
240703000061,1
246704001041,1
248702000091,1
243501000041,1
245101000241,1
243006000951,1
240709000221,1
243404000901,1
245401000671,0
245109000011,1
243903000612,1
241906000441,0
240406000891,0
244307000102,1
242204000561,1
247809000761,1
242206000191,1
248103002151,1
246502003491,0
246902000551,0
245908002691,0
240205000781,0
242906000021,0
248902000231,1
246206000271,0
242301003852,1
243804001211,1
240509000242,0
247109001831,1
244101001071,0
248106000131,0
245207000251,1
242308000751,0
246403001191,0
246205001591,0
245603000531,1
241008000891,1
246503004051,1
246209000161,1
246602000382,1
249006002081,1
242301003551,1
248005000081,0
243705000201,0
242102000041,1
242004000481,1
247201000031,1
246203000952,0
241109000241,1
242005001011,0
246803000481,0
245806002661,0
241609000781,1
240108000581,1
240104000891,0
241902000021,0
244502000411,0
242108003221,0
245202000212,1
243701000931,1
242801000802,0
244702000211,1
246506002071,1
241503000261,1
245405000603,0
242501000331,1
240610013391,0
242301001571,1
242602000242,1
246703000681,0
244508000121,0
247209000501,1
246510003191,1
246707000501,0
240504000121,1
243501000082,0
243701000571,0
248206000621,1
240107001221,1
244407000571,1
245505000881,1
243501000391,1
246502003031,1
246604000571,0
244307002251,0
241603000041,1
240206000621,0
246509000201,0
247707000231,1
248305000541,1
246508003481,0
245305000041,0
249001000571,0
248304000781,1
243005001431,1
246009010151,0
240605021021,0
246608002001,0
246502002271,1
240610030571,0
245209003081,0
242107000371,0
240610012291,0
246909000571,0
245205001611,1
240304000561,0
242802000541,0
248103000791,0
242402000171,0
240204000391,0
242306012181,1
246103000451,1
248501000301,1
247409010381,1
241108000641,1
246510002821,0
245906000262,0
245406000041,0
247609001031,1
247002000661,0
243301000281,0
246509001181,1
245204001561,0
248803001481,0
245903000481,1
244102000051,0
242804000941,0
244003000161,1
242106000891,0
248705000101,1
246703000251,0
248905000241,0
247006000951,1
248403000041,0
247809000481,0
240801001083,1
244006010501,0
246510004001,1
240108030091,0
247808000851,1
247209000041,1
246510001421,0
248108000871,1
243404000781,1
248902001511,0
247705000031,1
246501000661,0
242604000261,1
240507001121,1
246803000961,0
246002000631,0
247707000292,0
248302000231,0
244206001011,1
241704000421,0
245704000321,0
244302000501,0
243906000581,1
242306020311,1
241803000401,1
247806000031,1
243701000511,0
248905000521,1
249009000711,1
240601013471,0
241008000201,1
248002000091,1
246201001151,0
246003000261,0
245205001491,0
245405001101,0
243101000011,0
246511005561,0
242804000191,1
243403000652,1
245202001261,1
244009000261,0
248408000751,1
247407000431,1
243809001121,1
248602000981,0
243004000031,0
248707000741,1
246508001411,0
246201001211,0
247203000731,0
247106000032,1
241407000031,1
240406002001,1
246207000581,1
240608000891,0
246503001751,1
240101000321,1
241206000681,0
240501000061,0
246801000151,0
241104000341,0
242004000781,0
247609000751,0
244708000631,1
245909000821,0
247101001181,1
244506000391,1
246406000291,1
247109001751,1
241301000021,1
246608002821,1
246905001001,0
246204000091,0
241405001591,1
240409000491,1
245003000381,0
243509000291,1
242403000011,0
243601000233,1
240107001461,1
244101000331,0
240606011011,0
240206000291,1
244408001131,1
248408000851,1
242805000391,1
241703000361,1
245107000201,0
248605000301,1
245401000341,0
245003001101,0
246605000511,1
245107000281,0
247707000391,1
243103000011,0
244206000441,1
242109001881,0
240209000191,0
241803000281,1
247804000071,1
246502001101,1
245507000191,1
246503001391,1
245908002881,0
245201004201,1
249006001301,0
245906000051,1
245909000931,1
246503001951,1
240601011291,0
240108001741,1
240405000191,1
243503000131,0
248203001001,0
